cust_id,DOB,Gender,city_code,cluster,recency,frequency,monetary,R,F,M,Avg_M
269650,26-12-1985,M,5,0,486.0,8,19566.24,3.0,4,4,18786.61404494382
269651,03-01-1984,M,3,2,1093.0,3,7931.69,1.0,2,2,8677.30678694158
269652,18-01-1975,M,10,1,943.0,4,20078.96,1.0,2,4,8677.30678694158
269653,17-05-1980,M,7,3,636.0,1,3187.93,3.0,1,1,5076.74070967742
269655,27-02-1989,F,10,1,,4,10647.78,,2,3,
269657,02-08-1983,M,1,3,789.0,3,7606.82,2.0,2,2,8173.856144781144
269658,11-04-1971,F,6,3,1118.0,2,5494.06,1.0,1,1,4429.88862244898
269659,18-04-1983,F,8,3,448.0,7,8260.98,4.0,4,2,18744.19980232558
269660,01-01-1991,F,6,0,,1,6221.15,,1,2,
269661,26-07-1992,M,7,2,357.0,4,10127.33,4.0,2,3,8503.386485355648
269662,29-11-1983,M,9,3,1240.0,3,2732.66,1.0,2,1,8677.30678694158
269664,21-02-1985,M,2,3,93.0,5,12041.18,4.0,3,3,12185.951431034482
269665,14-08-1991,M,7,1,974.0,5,7705.16,1.0,3,2,11681.718588039868
269667,06-05-1978,F,8,3,883.0,1,371.28,2.0,1,1,4884.636892655367
269669,26-11-1987,F,3,1,670.0,5,15688.79,2.0,3,4,12267.26375
269670,07-01-1978,M,3,3,,3,17968.4,,2,4,
269672,16-11-1982,F,10,3,1036.0,5,2672.99,1.0,3,1,11681.718588039868
269673,04-02-1986,F,10,0,,5,8080.86,,3,2,
269674,17-03-1975,F,10,1,607.0,10,20778.42,3.0,4,4,18786.61404494382
269675,04-02-1990,F,10,3,906.0,5,17987.19,2.0,3,4,12267.26375
269676,09-10-1970,M,8,3,756.0,2,2059.72,2.0,1,1,4884.636892655367
269677,20-05-1976,M,5,2,945.0,6,17100.98,1.0,4,4,18231.710714285717
269679,28-12-1972,M,4,3,1060.0,4,17515.35,1.0,2,4,8677.30678694158
269680,10-07-1984,M,10,3,1400.0,4,8371.48,1.0,2,2,8677.30678694158
269681,28-03-1988,M,4,1,607.0,3,12483.18,3.0,2,3,8499.556146616542
269683,17-02-1985,F,5,3,998.0,4,18579.47,1.0,2,4,8677.30678694158
269685,08-11-1990,M,10,3,,1,654.16,,1,1,
269688,29-10-1984,F,4,0,604.0,2,10228.99,3.0,1,3,5076.74070967742
269689,14-04-1981,M,10,3,729.0,2,1440.92,2.0,1,1,4884.636892655367
269691,08-05-1974,M,1,2,698.0,6,18375.04,2.0,4,4,19073.41199367089
269692,23-09-1988,M,1,2,365.0,3,8049.92,4.0,2,2,8503.386485355648
269694,14-03-1992,M,2,1,604.0,8,32543.35,3.0,4,4,18786.61404494382
269695,04-11-1979,M,9,2,904.0,2,6762.6,2.0,1,2,4884.636892655367
269696,07-01-1970,F,8,1,851.0,3,10985.91,2.0,2,3,8173.856144781144
269697,17-03-1991,F,7,1,276.0,10,30370.92,4.0,4,4,18744.19980232558
269702,16-09-1972,M,6,3,,2,3244.28,,1,1,
269703,17-11-1988,M,8,1,277.0,9,31979.81,4.0,4,4,18744.19980232558
269705,04-05-1987,F,1,2,,3,8329.49,,2,2,
269708,21-07-1975,F,6,3,,5,15416.96,,3,4,
269709,08-01-1980,M,7,1,479.0,3,13446.75,3.0,2,3,8499.556146616542
269711,13-03-1974,F,6,3,245.0,4,8361.53,4.0,2,2,8503.386485355648
269715,02-01-1971,M,10,3,2.0,3,4843.22,4.0,2,1,8503.386485355648
269716,06-07-1991,M,5,1,511.0,8,13376.02,3.0,4,3,18786.61404494382
269717,22-09-1978,M,10,0,692.0,9,16684.4,2.0,4,4,19073.41199367089
269718,02-12-1984,M,9,3,701.0,6,23001.68,2.0,4,4,19073.41199367089
269719,04-12-1992,F,8,2,,4,10809.11,,2,3,
269721,06-10-1975,F,8,3,910.0,6,16975.01,2.0,4,4,19073.41199367089
269723,08-01-1987,F,7,2,520.0,6,16654.56,3.0,4,4,18786.61404494382
269726,23-12-1984,M,9,3,518.0,6,5153.72,3.0,4,1,18786.61404494382
269727,06-04-1975,F,9,3,423.0,3,6632.21,4.0,2,2,8503.386485355648
269728,09-11-1979,M,8,3,792.0,5,6496.3,2.0,3,2,12267.26375
269729,11-09-1977,M,2,3,820.0,4,7806.82,2.0,2,2,8173.856144781144
269730,05-09-1990,F,7,3,909.0,2,4862.0,2.0,1,1,4884.636892655367
269732,02-06-1982,M,2,3,1031.0,7,23000.58,1.0,4,4,18231.710714285717
269733,07-01-1987,F,8,3,1392.0,2,4302.87,1.0,1,1,4429.88862244898
269734,07-11-1992,F,1,3,362.0,4,7308.47,4.0,2,2,8503.386485355648
269736,12-07-1988,M,8,3,637.0,8,19196.06,3.0,4,4,18786.61404494382
269737,19-03-1973,M,6,1,607.0,4,19905.47,3.0,2,4,8499.556146616542
269739,28-01-1988,M,5,0,455.0,6,16738.54,3.0,4,4,18786.61404494382
269741,21-01-1992,M,6,3,154.0,1,544.76,4.0,1,1,5121.214583333333
269742,24-04-1990,F,10,2,727.0,3,7775.88,2.0,2,2,8173.856144781144
269747,06-10-1986,M,5,1,576.0,7,14095.38,3.0,4,3,18786.61404494382
269750,28-12-1979,F,4,1,607.0,3,11091.99,3.0,2,3,8499.556146616542
269754,02-10-1984,M,4,3,546.0,6,14702.02,3.0,4,3,18786.61404494382
269755,29-03-1975,M,2,3,,1,4225.52,,1,1,
269756,04-07-1971,M,3,3,,1,2892.89,,1,1,
269757,15-03-1992,F,8,0,487.0,6,16927.49,3.0,4,4,18786.61404494382
269758,24-06-1979,M,3,0,1.0,6,15342.92,4.0,4,4,18744.19980232558
269760,23-01-1978,M,7,3,,5,16078.85,,3,4,
269763,25-07-1983,F,7,2,690.0,2,8959.34,2.0,1,2,4884.636892655367
269764,03-08-1971,M,5,3,356.0,2,4534.92,4.0,1,1,5121.214583333333
269765,04-04-1970,F,9,3,943.0,2,2492.88,1.0,1,1,4429.88862244898
269766,28-04-1991,F,1,2,357.0,6,16337.42,4.0,4,4,18744.19980232558
269767,19-11-1980,F,2,1,483.0,6,17866.74,3.0,4,4,18786.61404494382
269768,17-05-1988,M,7,3,1216.0,4,11713.0,1.0,2,3,8677.30678694158
269771,05-01-1977,M,6,3,701.0,3,12129.58,2.0,2,3,8173.856144781144
269772,25-05-1981,F,9,3,1.0,6,15507.57,4.0,4,4,18744.19980232558
269773,11-05-1976,F,10,3,365.0,3,13732.94,4.0,2,3,8503.386485355648
269774,16-11-1975,M,6,1,970.0,2,11659.96,1.0,1,3,4429.88862244898
269776,04-08-1979,F,3,2,92.0,9,14402.57,4.0,4,3,18744.19980232558
269779,08-12-1973,M,7,2,,2,6088.55,,1,2,
269780,04-04-1987,F,9,1,1118.0,4,13356.14,1.0,2,3,8677.30678694158
269783,27-08-1975,F,7,3,,4,7384.72,,2,2,
269784,26-04-1986,F,7,3,,1,1167.98,,1,1,
269786,29-10-1975,F,9,1,276.0,2,2707.25,4.0,1,1,5121.214583333333
269787,27-05-1977,M,4,3,184.0,2,6879.73,4.0,1,2,5121.214583333333
269788,23-06-1984,F,1,2,455.0,10,21958.56,3.0,4,4,18786.61404494382
269789,27-02-1973,F,2,1,1025.0,7,15050.1,1.0,4,3,18231.710714285717
269790,13-03-1989,F,10,3,427.0,3,3201.18,4.0,2,1,8503.386485355648
269791,07-10-1991,F,2,0,363.0,4,6824.48,4.0,2,2,8503.386485355648
269792,24-11-1979,F,10,2,1217.0,4,6797.96,1.0,2,2,8677.30678694158
269793,16-02-1985,F,6,0,659.0,8,15437.95,2.0,4,4,19073.41199367089
269794,07-03-1973,F,10,3,,4,10457.72,,2,3,
269795,02-12-1985,M,6,2,388.0,2,11875.43,4.0,1,3,5121.214583333333
269798,28-02-1973,F,4,1,455.0,6,20532.01,3.0,4,4,18786.61404494382
269799,04-09-1981,M,10,0,456.0,3,13173.81,3.0,2,3,8499.556146616542
269800,09-03-1972,F,6,3,611.0,2,1100.58,3.0,1,1,5076.74070967742
269802,26-05-1981,M,1,0,823.0,5,12947.28,2.0,3,3,12267.26375
269803,11-06-1989,F,3,3,1036.0,1,301.67,1.0,1,1,4429.88862244898
269804,09-03-1992,F,5,2,1390.0,2,9083.1,1.0,1,2,4429.88862244898
269805,04-07-1972,F,6,3,541.0,6,8242.19,3.0,4,2,18786.61404494382
269807,01-01-1983,M,3,3,,4,14369.42,,2,3,
269808,01-06-1975,M,9,3,92.0,3,6060.93,4.0,2,2,8503.386485355648
269812,06-05-1980,M,4,0,,2,6734.98,,1,2,
269818,25-08-1985,F,2,2,784.0,4,7807.93,2.0,2,2,8173.856144781144
269819,09-04-1984,F,5,3,519.0,4,12395.89,3.0,2,3,8499.556146616542
269820,01-09-1987,M,3,3,1400.0,5,13020.22,1.0,3,3,11681.718588039868
269821,19-06-1983,M,8,3,640.0,3,9876.49,2.0,2,3,8173.856144781144
269825,21-08-1970,M,4,3,,2,11602.5,,1,3,
269827,29-07-1985,F,1,3,,1,1377.93,,1,1,
269830,18-11-1989,F,10,0,660.0,5,10253.29,2.0,3,3,12267.26375
269831,13-02-1981,F,1,2,849.0,7,13865.54,2.0,4,3,19073.41199367089
269832,27-01-1992,F,1,3,1124.0,6,16704.28,1.0,4,4,18231.710714285717
269836,08-06-1986,M,2,1,1304.0,4,11485.37,1.0,2,3,8677.30678694158
269837,08-12-1992,F,10,3,670.0,5,8547.17,2.0,3,2,12267.26375
269839,11-10-1977,M,2,1,,1,7060.95,,1,2,
269841,16-01-1980,F,3,3,911.0,2,4110.6,2.0,1,1,4884.636892655367
269842,06-07-1986,M,2,3,,4,12042.29,,2,3,
269843,05-09-1974,F,8,1,396.0,4,11843.39,4.0,2,3,8503.386485355648
269844,25-05-1971,F,9,0,,3,5018.91,,2,1,
269845,05-05-1989,M,8,3,1272.0,4,8133.9,1.0,2,2,8677.30678694158
269846,06-06-1990,M,8,3,603.0,6,6429.99,3.0,4,2,18786.61404494382
269847,02-03-1978,F,1,0,31.0,6,26763.1,4.0,4,4,18744.19980232558
269848,03-07-1992,M,6,3,880.0,6,9483.11,2.0,4,2,19073.41199367089
269849,02-02-1986,M,8,2,516.0,6,19251.31,3.0,4,4,18786.61404494382
269851,25-04-1992,F,10,1,1366.0,3,5622.24,1.0,2,2,8677.30678694158
269852,10-03-1980,F,7,3,878.0,5,12926.29,2.0,3,3,12267.26375
269854,23-08-1987,F,3,0,,3,6257.61,,2,2,
269855,13-11-1986,F,3,0,423.0,2,4992.39,4.0,1,1,5121.214583333333
269857,01-11-1980,M,10,3,417.0,2,2555.86,4.0,1,1,5121.214583333333
269859,02-02-1974,F,5,1,1209.0,11,14876.61,1.0,4,3,18231.710714285717
269860,17-11-1977,F,8,1,397.0,6,13839.02,4.0,4,3,18744.19980232558
269861,04-05-1992,M,2,1,639.0,4,9784.77,2.0,2,3,8173.856144781144
269862,12-03-1985,M,4,2,,5,17018.1,,3,4,
269864,14-12-1980,M,5,0,912.0,7,15488.78,2.0,4,4,19073.41199367089
269866,23-05-1981,F,9,3,940.0,2,8419.0,1.0,1,2,4429.88862244898
269867,17-12-1970,F,1,3,1279.0,5,16605.94,1.0,3,4,11681.718588039868
269868,21-10-1974,M,10,3,546.0,3,12735.12,3.0,2,3,8499.556146616542
269869,19-06-1975,M,4,3,,1,2807.8,,1,1,
269870,20-07-1979,M,10,0,1088.0,4,12590.37,1.0,2,3,8677.30678694158
269873,13-07-1989,M,8,0,758.0,7,19715.41,2.0,4,4,19073.41199367089
269874,20-10-1987,F,5,3,,4,5275.27,,2,1,
269875,02-01-1989,M,4,1,545.0,6,15879.95,3.0,4,4,18786.61404494382
269877,12-08-1987,F,3,3,481.0,3,8351.59,3.0,2,2,8499.556146616542
269879,17-12-1979,M,2,3,449.0,7,23929.88,3.0,4,4,18786.61404494382
269881,25-11-1982,M,10,3,935.0,5,10655.51,1.0,3,3,11681.718588039868
269883,08-07-1987,F,9,3,386.0,9,16577.21,4.0,4,4,18744.19980232558
269884,12-10-1989,F,7,2,455.0,8,23651.42,3.0,4,4,18786.61404494382
269886,17-04-1981,M,7,3,574.0,5,6582.49,3.0,3,2,12095.5816
269887,03-04-1973,M,2,0,786.0,2,7230.01,2.0,1,2,4884.636892655367
269888,17-02-1991,F,5,3,695.0,5,5824.45,2.0,3,2,12267.26375
269890,09-05-1989,F,4,0,510.0,7,31057.13,3.0,4,4,18786.61404494382
269891,13-07-1985,F,1,2,732.0,3,3740.43,2.0,2,1,8173.856144781144
269892,23-10-1975,F,3,3,,1,6161.48,,1,2,
269893,13-01-1977,F,4,1,1212.0,2,4768.07,1.0,1,1,4429.88862244898
269894,27-04-1977,F,10,3,124.0,3,11447.8,4.0,2,3,8503.386485355648
269897,13-01-1985,F,7,1,1006.0,5,10770.43,1.0,3,3,11681.718588039868
269901,07-06-1982,F,8,3,,2,4288.51,,1,1,
269902,03-01-1984,M,1,3,155.0,3,3459.76,4.0,2,1,8503.386485355648
269903,11-02-1978,M,2,2,791.0,5,17513.15,2.0,3,4,12267.26375
269904,25-02-1992,F,5,1,454.0,6,19978.4,3.0,4,4,18786.61404494382
269905,21-12-1984,F,3,3,,2,3351.47,,1,1,
269906,21-07-1987,F,7,2,391.0,5,10500.82,4.0,3,3,12185.951431034482
269907,20-01-1989,F,5,3,,1,3431.03,,1,1,
269909,03-02-1988,F,10,2,695.0,3,5677.49,2.0,2,2,8173.856144781144
269910,13-08-1974,F,5,1,605.0,6,23996.18,3.0,4,4,18786.61404494382
269911,12-08-1991,M,8,1,874.0,7,21076.77,2.0,4,4,19073.41199367089
269912,18-02-1977,M,2,3,,2,7033.32,,1,2,
269913,03-02-1977,F,2,3,457.0,5,14239.03,3.0,3,3,12095.5816
269914,28-11-1974,M,2,2,544.0,7,26560.88,3.0,4,4,18786.61404494382
269916,15-03-1982,F,9,3,425.0,6,11333.99,4.0,4,3,18744.19980232558
269919,11-10-1970,M,1,2,692.0,2,1102.79,2.0,1,1,4884.636892655367
269920,08-09-1990,F,7,3,1004.0,2,5210.07,1.0,1,1,4429.88862244898
269921,16-07-1986,F,8,3,,2,1272.96,,1,1,
269922,26-11-1972,M,5,2,539.0,3,10809.11,3.0,2,3,8499.556146616542
269923,20-11-1988,F,8,3,,3,2386.8,,2,1,
269925,07-05-1974,M,5,1,782.0,8,26986.31,2.0,4,4,19073.41199367089
269926,05-10-1987,F,4,2,546.0,5,18223.66,3.0,3,4,12095.5816
269927,11-06-1976,F,10,1,357.0,6,25868.05,4.0,4,4,18744.19980232558
269929,17-11-1989,M,4,1,544.0,8,21474.57,3.0,4,4,18786.61404494382
269930,29-04-1977,M,10,0,761.0,3,5362.57,2.0,2,1,8173.856144781144
269932,09-11-1976,F,8,0,62.0,7,25210.58,4.0,4,4,18744.19980232558
269933,06-07-1988,M,10,3,31.0,7,21550.81,4.0,4,4,18744.19980232558
269935,11-05-1971,F,4,1,185.0,5,6885.26,4.0,3,2,12185.951431034482
269936,26-02-1992,F,3,3,,2,8035.56,,1,2,
269939,27-01-1977,M,10,2,,2,1672.97,,1,1,
269940,14-02-1983,F,3,2,819.0,4,17559.56,2.0,2,4,8173.856144781144
269941,24-10-1989,M,3,1,731.0,4,16239.08,2.0,2,4,8173.856144781144
269944,20-11-1990,F,4,3,1158.0,1,1407.77,1.0,1,1,4429.88862244898
269947,24-05-1985,F,9,0,92.0,6,17104.3,4.0,4,4,18744.19980232558
269948,03-09-1985,F,6,0,1427.0,4,2476.31,1.0,2,1,8677.30678694158
269949,04-08-1981,M,2,2,361.0,3,13878.8,4.0,2,3,8503.386485355648
269950,17-10-1979,M,2,3,123.0,7,16915.34,4.0,4,4,18744.19980232558
269952,29-08-1987,M,8,3,,3,3871.92,,2,1,
269953,01-03-1972,M,8,3,787.0,3,7396.87,2.0,2,2,8173.856144781144
269956,23-12-1991,M,10,3,819.0,1,2099.5,2.0,1,1,4884.636892655367
269957,29-08-1982,M,5,3,1121.0,4,12829.05,1.0,2,3,8677.30678694158
269958,04-07-1992,M,3,3,362.0,10,32003.01,4.0,4,4,18744.19980232558
269959,18-01-1992,M,2,0,539.0,4,10709.66,3.0,2,3,8499.556146616542
269960,23-03-1992,F,4,0,571.0,5,16455.66,3.0,3,4,12095.5816
269961,29-12-1987,F,1,3,,1,616.59,,1,1,
269962,24-02-1987,F,7,0,940.0,6,12889.83,1.0,4,3,18231.710714285717
269963,26-08-1978,M,2,0,848.0,5,15896.53,2.0,3,4,12267.26375
269964,14-07-1984,F,10,2,422.0,5,9262.11,4.0,3,2,12185.951431034482
269965,09-08-1977,M,3,1,789.0,8,9484.22,2.0,4,2,19073.41199367089
269966,13-12-1981,M,1,2,1067.0,5,13214.69,1.0,3,3,11681.718588039868
269967,08-10-1987,F,3,1,393.0,7,15064.47,4.0,4,3,18744.19980232558
269968,12-05-1987,F,5,1,792.0,7,18767.32,2.0,4,4,19073.41199367089
269969,11-07-1975,F,1,3,1060.0,1,1594.52,1.0,1,1,4429.88862244898
269971,04-04-1981,F,5,3,514.0,4,8970.39,3.0,2,2,8499.556146616542
269972,17-03-1983,M,3,1,418.0,4,4835.48,4.0,2,1,8503.386485355648
269973,16-09-1977,F,8,0,814.0,4,4505.09,2.0,2,1,8173.856144781144
269978,10-04-1980,M,8,1,363.0,2,1878.5,4.0,1,1,5121.214583333333
269979,21-03-1980,M,8,2,968.0,6,23862.47,1.0,4,4,18231.710714285717
269980,23-01-1981,M,3,3,483.0,5,20754.11,3.0,3,4,12095.5816
269981,14-04-1975,F,5,1,451.0,6,14511.97,3.0,4,3,18786.61404494382
269982,17-08-1976,F,1,3,789.0,4,16881.08,2.0,2,4,8173.856144781144
269983,14-03-1987,F,7,3,,6,7618.98,,4,2,
269984,22-04-1979,M,9,3,782.0,2,2846.48,2.0,1,1,4884.636892655367
269987,29-11-1991,F,5,1,486.0,4,7467.59,3.0,2,2,8499.556146616542
269988,02-03-1973,M,6,3,2.0,5,13236.8,4.0,3,3,12185.951431034482
269991,10-10-1992,F,6,2,753.0,5,22362.99,2.0,3,4,12267.26375
269993,04-03-1974,F,7,3,,2,2053.09,,1,1,
269995,05-07-1984,M,4,1,1064.0,3,5238.81,1.0,2,1,8677.30678694158
269996,16-01-1976,M,7,3,63.0,2,1464.12,4.0,1,1,5121.214583333333
269997,13-09-1991,M,8,3,516.0,4,10928.45,3.0,2,3,8499.556146616542
269998,26-10-1984,F,2,2,817.0,5,15747.35,2.0,3,4,12267.26375
269999,15-10-1973,F,6,3,907.0,5,18478.92,2.0,3,4,12267.26375
270000,29-09-1978,F,6,3,1248.0,2,2040.93,1.0,1,1,4429.88862244898
270002,08-04-1971,M,7,2,783.0,4,5678.6,2.0,2,2,8173.856144781144
270003,22-11-1971,M,5,0,664.0,4,9011.27,2.0,2,2,8173.856144781144
270004,01-01-1980,M,7,3,482.0,4,7389.14,3.0,2,2,8499.556146616542
270005,24-01-1976,F,7,2,366.0,8,20029.23,4.0,4,4,18744.19980232558
270008,08-07-1984,M,4,3,424.0,6,12106.38,4.0,4,3,18744.19980232558
270009,25-04-1979,M,3,2,1.0,3,7548.25,4.0,2,2,8503.386485355648
270011,12-09-1987,F,4,3,365.0,3,10342.8,4.0,2,3,8503.386485355648
270012,24-09-1983,M,2,2,1182.0,3,12381.52,1.0,2,3,8677.30678694158
270018,03-11-1976,M,6,0,92.0,6,24127.67,4.0,4,4,18744.19980232558
270020,08-05-1976,M,9,2,423.0,7,16904.29,4.0,4,4,18744.19980232558
270022,27-04-1984,M,9,3,1056.0,2,2975.76,1.0,1,1,4429.88862244898
270023,08-06-1979,F,2,3,,3,5942.69,,2,2,
270024,21-11-1992,F,10,0,450.0,2,5468.65,3.0,1,1,5076.74070967742
270026,17-04-1986,F,4,2,63.0,4,8706.3,4.0,2,2,8503.386485355648
270029,14-01-1981,M,7,3,366.0,4,15879.95,4.0,2,4,8503.386485355648
270030,21-05-1978,M,8,1,454.0,9,22734.27,3.0,4,4,18786.61404494382
270031,08-03-1975,F,8,2,1214.0,5,8352.69,1.0,3,2,11681.718588039868
270033,04-01-1982,M,3,3,820.0,4,9402.44,2.0,2,2,8173.856144781144
270034,22-11-1974,M,7,1,1364.0,3,6639.94,1.0,2,2,8677.30678694158
270036,04-06-1971,M,8,0,753.0,5,15602.6,2.0,3,4,12267.26375
270037,17-02-1975,F,1,1,,6,12261.08,,4,3,
270039,03-12-1980,M,3,3,,4,17064.51,,2,4,
270040,20-05-1992,F,8,3,421.0,1,4654.26,4.0,1,1,5121.214583333333
270041,29-07-1988,F,4,3,792.0,4,6108.44,2.0,2,2,8173.856144781144
270042,19-06-1986,F,5,0,123.0,5,25662.52,4.0,3,4,12185.951431034482
270044,12-02-1985,M,6,3,276.0,5,14887.67,4.0,3,3,12185.951431034482
270047,10-06-1970,M,1,3,875.0,6,10766.01,2.0,4,3,19073.41199367089
270049,12-08-1982,M,7,3,849.0,7,17975.03,2.0,4,4,19073.41199367089
270050,09-09-1979,F,1,1,32.0,8,17854.59,4.0,4,4,18744.19980232558
270051,07-09-1970,M,8,3,700.0,4,15990.45,2.0,2,4,8173.856144781144
270053,12-12-1985,M,10,3,515.0,4,9161.56,3.0,2,2,8499.556146616542
270055,16-12-1980,M,4,3,943.0,6,17864.53,1.0,4,4,18231.710714285717
270059,14-07-1982,F,4,1,277.0,7,18376.15,4.0,4,4,18744.19980232558
270060,08-04-1990,M,10,3,516.0,3,4568.07,3.0,2,1,8499.556146616542
270061,04-12-1980,M,4,3,640.0,3,6905.15,2.0,2,2,8173.856144781144
270064,22-02-1990,F,3,3,305.0,4,6300.71,4.0,2,2,8503.386485355648
270066,01-01-1978,F,2,0,305.0,4,6492.98,4.0,2,2,8503.386485355648
270067,27-12-1973,M,7,3,424.0,1,1097.27,4.0,1,1,5121.214583333333
270069,09-02-1984,F,1,2,606.0,5,11458.85,3.0,3,3,12095.5816
270071,17-01-1973,F,5,1,486.0,8,24409.45,3.0,4,4,18786.61404494382
270072,22-08-1979,F,7,1,184.0,7,8041.09,4.0,4,2,18744.19980232558
270074,20-02-1983,M,10,1,185.0,7,26128.83,4.0,4,4,18744.19980232558
270075,11-06-1973,M,3,2,760.0,2,2843.16,2.0,1,1,4884.636892655367
270076,16-08-1977,M,2,0,1362.0,5,19393.85,1.0,3,4,11681.718588039868
270077,16-10-1975,F,4,3,1219.0,6,23968.56,1.0,4,4,18231.710714285717
270078,29-11-1979,M,4,3,1126.0,3,14211.41,1.0,2,3,8677.30678694158
270080,11-01-1971,M,8,2,,6,7716.22,,4,2,
270081,10-08-1983,F,4,3,,2,12490.92,,1,3,
270083,26-09-1983,M,3,3,,1,1629.88,,1,1,
270086,25-11-1985,F,2,3,489.0,5,12595.9,3.0,3,3,12095.5816
270087,08-04-1983,F,5,2,246.0,4,14338.48,4.0,2,3,8503.386485355648
270088,16-03-1986,F,8,1,,2,7983.62,,1,2,
270090,07-05-1975,M,6,3,1000.0,2,6337.17,1.0,1,2,4429.88862244898
270091,20-04-1982,M,4,1,904.0,6,9724.0,2.0,4,2,19073.41199367089
270092,26-07-1974,F,9,2,63.0,6,13918.58,4.0,4,3,18744.19980232558
270093,20-01-1988,F,7,3,850.0,3,7571.46,2.0,2,2,8173.856144781144
270094,27-05-1981,M,5,3,662.0,1,3960.32,2.0,1,1,4884.636892655367
270095,02-11-1985,M,1,3,,2,2702.83,,1,1,
270096,28-02-1988,M,10,1,732.0,5,19508.78,2.0,3,4,12267.26375
270098,20-02-1990,F,7,0,605.0,5,11212.43,3.0,3,3,12095.5816
270100,15-01-1977,M,9,2,1090.0,3,7672.02,1.0,2,2,8677.30678694158
270102,03-11-1981,M,7,3,1305.0,1,759.13,1.0,1,1,4429.88862244898
270103,28-11-1989,F,4,0,,2,5026.65,,1,1,
270105,04-08-1991,M,5,1,1087.0,4,6337.17,1.0,2,2,8677.30678694158
270106,09-11-1983,M,2,0,1031.0,2,8617.9,1.0,1,2,4429.88862244898
270108,19-04-1986,F,7,2,,4,5991.31,,2,2,
270110,03-02-1986,M,3,3,,2,4173.59,,1,1,
270111,14-10-1989,F,7,1,92.0,5,18372.83,4.0,3,4,12185.951431034482
270113,19-09-1983,F,4,2,642.0,5,9180.34,2.0,3,2,12267.26375
270116,03-03-1982,M,10,2,1242.0,1,5922.8,1.0,1,2,4429.88862244898
270119,23-06-1971,F,2,2,721.0,3,7972.57,2.0,2,2,8173.856144781144
270120,01-02-1971,F,9,3,755.0,6,12374.9,2.0,4,3,19073.41199367089
270121,29-01-1974,F,5,3,1091.0,5,16705.39,1.0,3,4,11681.718588039868
270123,04-12-1985,F,7,1,757.0,6,14876.62,2.0,4,3,19073.41199367089
270125,07-03-1976,F,4,0,543.0,3,5193.5,3.0,2,1,8499.556146616542
270126,08-04-1978,M,5,3,820.0,4,4698.46,2.0,2,1,8173.856144781144
270130,26-07-1970,M,9,2,1122.0,2,4846.53,1.0,1,1,4429.88862244898
270131,17-02-1992,F,4,0,455.0,7,28269.22,3.0,4,4,18786.61404494382
270132,23-10-1987,F,4,3,,2,6338.28,,1,2,
270137,21-07-1985,M,2,3,479.0,2,922.67,3.0,1,1,5076.74070967742
270139,03-08-1991,F,2,3,361.0,4,9347.19,4.0,2,2,8503.386485355648
270140,21-08-1989,F,1,0,1188.0,6,21064.62,1.0,4,4,18231.710714285717
270141,09-10-1977,F,3,2,846.0,5,10063.24,2.0,3,3,12267.26375
270142,23-07-1987,M,7,3,515.0,3,12029.03,3.0,2,3,8499.556146616542
270143,01-08-1984,F,1,1,575.0,9,26628.29,3.0,4,4,18786.61404494382
270144,28-01-1973,F,5,3,545.0,6,8125.06,3.0,4,2,18786.61404494382
270145,21-06-1984,M,9,1,366.0,8,28736.63,4.0,4,4,18744.19980232558
270146,09-11-1981,M,8,1,692.0,7,19024.78,2.0,4,4,19073.41199367089
270147,07-01-1972,F,6,3,,3,12434.57,,2,3,
270148,08-03-1979,M,1,1,215.0,4,8680.88,4.0,2,2,8503.386485355648
270150,22-05-1971,F,8,2,814.0,4,15109.77,2.0,2,3,8173.856144781144
270151,05-06-1979,M,10,3,478.0,7,13598.13,3.0,4,3,18786.61404494382
270152,22-05-1978,M,7,2,,3,15411.43,,2,4,
270154,16-09-1971,F,4,1,1304.0,3,1795.62,1.0,2,1,8677.30678694158
270155,07-08-1986,M,7,2,,3,8809.06,,2,2,
270156,22-01-1972,M,6,2,817.0,5,13098.67,2.0,3,3,12267.26375
270159,04-04-1988,F,7,3,356.0,4,6016.73,4.0,2,2,8503.386485355648
270160,27-08-1974,F,7,0,2.0,6,20701.07,4.0,4,4,18744.19980232558
270162,14-08-1982,M,6,1,,4,11025.69,,2,3,
270163,24-09-1977,F,3,0,479.0,6,19525.35,3.0,4,4,18786.61404494382
270164,11-03-1985,M,8,3,1241.0,10,27492.4,1.0,4,4,18231.710714285717
270165,03-11-1985,F,6,1,,2,7533.89,,1,2,
270168,09-10-1984,M,7,0,487.0,4,5316.15,3.0,2,1,8499.556146616542
270170,17-01-1987,M,3,0,912.0,6,13585.98,2.0,4,3,19073.41199367089
270171,21-01-1978,F,3,2,1035.0,4,9268.74,1.0,2,2,8677.30678694158
270172,04-06-1974,F,4,2,639.0,4,9301.89,2.0,2,2,8173.856144781144
270176,13-11-1978,F,9,3,731.0,4,6341.6,2.0,2,2,8173.856144781144
270178,17-09-1975,M,10,1,184.0,6,17408.17,4.0,4,4,18744.19980232558
270181,10-01-1970,F,2,0,93.0,10,25681.31,4.0,4,4,18744.19980232558
270182,17-07-1975,M,1,3,758.0,3,14282.12,2.0,2,3,8173.856144781144
270184,27-01-1986,M,9,0,1332.0,5,11259.95,1.0,3,3,11681.718588039868
270186,08-08-1974,M,10,2,664.0,1,6143.8,2.0,1,2,4884.636892655367
